SPECIES_GROUP,LENGTH,RANGE,ERROR,HX,HY,HZ
other_fish,,385.84,1.224382924,-23.86219586,379.3828129,-66.09674527
other_fish,,294.1,1.703378859,-6.311503206,280.280991,-88.87424832
other_fish,,400.17,9.572699681,99.69194247,385.5189223,39.67853546
other_fish,,242.17,0.576026136,79.26449266,222.1160059,55.01253653
other_fish,,206.55,8.162798382,75.19035947,184.971093,52.86928769
other_fish,,479.43,3.05397759,18.84998798,469.3206325,96.08274656
other_fish,,358.82,9.446982211,78.17273432,342.0578333,75.09416756
other_fish,,258.02,3.52419272,-39.50520026,251.7643508,40.38171478
other_fish,,398.04,0.306277999,-87.72052798,387.9673783,14.86667013
other_fish,,266.35,0.291506814,65.02887383,257.354795,21.96781704
other_fish,,209.8,3.2860912,86.28313575,183.5250058,53.7503009
other_fish,,302.98,1.267566095,-74.51787021,291.5280717,35.46427689
other_fish,,190.43,16.20709845,77.92045115,165.7354449,52.18651749
other_fish,,203.95,0.55831016,73.28518152,187.4845225,-32.79289218
other_fish,,324,0.931097893,70.93148122,314.4471448,-32.68176589
other_fish,,301.79,1.029446189,35.95199433,297.1969285,-38.21111929
other_fish,,452.4,0.541418128,137.8231268,430.7218167,-12.18043693
other_fish,,248.62,1.983245102,-52.46490557,238.6933421,-45.68457383
other_fish,,328.55,16.90966365,-35.2626648,322.1669974,-53.93547101
other_fish,,235.29,1.741144401,-79.61759097,221.1612516,10.58231427
other_fish,,244.96,0.789371244,97.30999592,221.9625241,-35.62484137
other_fish,,204.95,0.457693165,62.76914824,187.1332161,-55.19062959
other_fish,,398.19,1.931580515,-42.66992233,382.5581433,101.918569
other_fish,,280.46,0.136606979,-11.59569174,275.8663424,-49.20000558
other_fish,,321.46,2.321540662,-127.5960695,294.9677695,7.200330523
other_fish,,197.14,1.966820637,-62.17674292,186.7694528,10.69026065
other_fish,,436.14,3.633635596,-79.93258776,421.7067635,77.39455041
other_fish,,624.32,1.139527287,10.28205271,617.6266061,90.58903077
other_fish,,371.23,1.877374826,0.818667602,353.173729,114.3723835
other_fish,,308.73,1.286243581,-17.75110415,308.2186983,1.244903991
other_fish,,491.61,13.05031772,-57.31320752,483.6250255,67.10181493
other_fish,,321.53,1.404182191,-81.33036906,311.0179705,5.897461445
other_fish,,432.93,0.946659376,-13.0873898,432.728212,1.776849476
other_fish,,212.32,4.592180543,74.68169407,194.2680756,41.95614353
other_fish,,228.09,0.053641587,12.6427597,221.2183247,54.12663241
other_fish,,216.04,12.68182747,-77.45578171,191.9368269,-61.92216559
other_fish,,202.84,0.013905246,88.98386208,181.1759943,-20.06804618
other_fish,,296.95,1.621883478,13.3811785,292.3235673,-50.49274005
other_fish,,476.17,1.1728934,-61.01773165,468.6399587,-58.21266555
other_fish,,367.68,1.221126775,-134.1982518,341.6580858,-21.25052637
other_fish,,329.65,0.90397942,98.49777339,305.0890059,76.7428481
other_fish,,247.63,1.340803337,64.29867268,226.7412481,76.007722
other_fish,,358.83,0.626063838,89.65044447,333.866298,96.20931406
other_fish,,217.7,1.834360325,71.58172997,205.5362922,4.745380446
other_fish,,309.44,1.082379602,84.22014856,296.861515,23.12181744
other_fish,,322.61,1.582018215,-35.85376048,314.9808653,-59.82406824
other_fish,,202.29,3.742945041,-56.85879804,192.2681358,26.84136331
other_fish,,242.14,1.127771423,78.87814147,226.0727835,36.03799029
other_fish,,200.2,0.666126875,82.12400564,177.5659269,-42.50019064
other_fish,,292.1,0.425471073,117.4759202,266.5852646,-21.31098942
other_fish,,300.25,2.044174181,-70.31385277,280.6155926,80.3654148
other_fish,,355.81,0.714035313,-86.88991676,342.4139667,-42.43627013
other_fish,,266.23,1.419765238,21.40303105,263.5619074,-30.89741841
other_fish,,188.74,1.399192817,47.17207382,177.2833564,-44.38287194
other_fish,,267.68,0.655661911,79.11255038,255.698456,3.331544878
other_fish,,248.1,0.921903368,-89.28261395,230.3327245,-23.02345044
other_fish,,240.11,0.86326769,-72.07381464,228.9659393,5.690552371
other_fish,,300.17,0.884311723,-4.030797206,283.3130279,-99.09910028
other_fish,,282.31,0.95996881,-101.1297504,261.8241487,-30.35103673
other_fish,,267.02,0.666353734,-16.6440967,253.4396465,-82.42114589
other_fish,,392.14,1.113853922,-99.97605012,375.7176939,51.11032654
other_fish,,299.49,1.579467462,-29.85777857,293.8551855,-49.52783869
other_fish,,334.19,1.257537145,32.3431664,331.5229784,-26.98856902
other_fish,,359.18,2.54174487,116.9754606,322.0621683,107.7101153
other_fish,,396.59,1.007991602,-88.22225921,379.2332599,75.38993919
other_fish,,308.92,1.041401083,123.4777575,281.8629803,27.12517142
other_fish,,428.01,0.700618321,-30.50364986,423.7740019,-51.72091242
other_fish,,318.21,2.225204952,130.677678,289.7325078,15.40936753
other_fish,,318.64,0.878022208,119.9060227,289.37119,58.48435352
other_fish,,301.61,0.587956975,22.96080878,292.595715,-69.49037943
other_fish,,368.07,1.933642987,-1.496781139,355.2463646,-96.29165535
other_fish,,310.35,0.710667744,-34.40181431,298.4432601,-77.86676745
other_fish,,310.49,10.34960459,110.7421132,278.5791845,80.84318312
other_fish,,355.13,1.863015832,-81.17119745,344.9380438,-23.35980406
other_fish,,379.21,10.65958036,-59.23602911,357.6635585,111.2072499
other_fish,,386.16,0.225462003,-64.05801703,380.1100999,-23.14518536
other_fish,,439.43,0.889368024,104.5787238,426.5709295,14.17178554
other_fish,,407.13,2.085625154,-85.48773663,397.685252,-17.03625356
other_fish,,409.8,0.741744312,-111.8474683,377.6394792,113.1972978
other_fish,,373.96,0.963414223,108.2459557,351.5998834,67.10616678
other_fish,,341.63,0.34241196,128.657415,316.448436,4.210855952
other_fish,,382.82,1.802204014,68.87744809,372.4980074,55.22801853
other_fish,,376.05,1.074354138,50.18271617,372.4361237,13.67358985
other_fish,,369.37,1.109932823,109.5346564,347.6835555,-59.58846133
other_fish,,457.66,8.338895798,-50.74724813,434.5607434,134.2834375
other_fish,,277.88,1.81439223,-101.8577566,255.4191861,40.04671563
other_fish,,465.33,1.787799496,-75.53320399,456.4834858,49.53582778
other_fish,,525.3,1.256489108,108.3906117,499.2695051,122.1667217
other_fish,,468.55,0.708206985,-90.60915282,459.2646723,20.02482122
other_fish,,479.62,0.03396274,-123.874646,462.0594402,34.57493357
other_fish,,508.61,2.307181579,-15.48129641,489.1403454,138.5253791
other_fish,,285.13,2.11532677,-103.5915979,258.3516687,61.80963684
other_fish,,299.68,11.74005275,-9.634353192,282.5451561,-99.42199655
other_fish,,404.69,0.47395697,50.05140964,401.0332786,21.03320478
other_fish,,426.29,1.221030845,-93.05564748,411.2292016,62.91195136
other_fish,,343.14,1.778849213,119.2549274,319.7158106,-36.09119901
other_fish,,369.82,1.695405267,68.70389363,358.2068335,-61.1354218
other_fish,,409.24,0.243725252,48.05847785,401.4511171,-63.26273413
other_fish,,446.04,0.969262672,-104.2640384,426.0412683,81.03438945
other_fish,,249.29,4.146086655,4.109293568,246.530862,-36.76048872
other_fish,,278.59,0.801687807,2.068726987,275.0308074,-44.33359275
other_fish,,289.39,0.923406179,37.41021724,286.7747308,-10.28024954
other_fish,,288.61,0.329189052,111.9465178,265.094343,-22.08849878
other_fish,,413.59,1.42945998,150.6832529,375.4902493,85.75844327
other_fish,,331.59,0.78427471,39.34897662,329.0730417,-10.54645838
other_fish,,295.82,0.146492078,80.29128548,284.5416369,9.937333209
other_fish,,425.04,0.900807047,117.5071391,406.3018974,42.04223564
other_fish,,318.38,0.575633009,64.04634228,310.607555,28.01786282
other_fish,,318.53,0.002745218,61.96738195,310.312879,36.46919467
other_fish,,322.35,2.176455948,46.36504009,318.649379,14.94029971
other_fish,,333.08,0.88428736,31.42680039,331.037341,-19.20137826
other_fish,,421.73,0.365918857,-80.5021434,402.9420853,94.94731085
other_fish,,346.65,2.679814183,29.44205509,343.4715494,-36.40756714
other_fish,,359.34,2.02098178,2.319708101,355.5128644,-52.24972845
other_fish,,418.9,6.405782061,-59.38525143,409.4767529,65.39314203
other_fish,,395.33,36.92166992,-70.58206051,373.5833487,108.345924
other_fish,,292.94,0.435578436,-1.221417595,290.0910567,-40.7155749
other_fish,,206.7,0.502184266,85.35851658,182.2132324,-47.3170102
other_fish,,453.52,7.013341239,-83.60868286,444.5854544,32.12855523
other_fish,,214.11,0.636349468,61.34602331,199.7444337,-46.69594617
other_fish,,310.01,1.952434688,-9.577067363,302.9625274,-65.02984696
other_fish,,286.03,2.128787161,49.99675508,275.399033,-58.87765929
other_fish,,498.54,0.889637299,79.93522204,490.7256646,-36.57532557
other_fish,,323.99,1.303137798,39.18706472,318.4024605,-45.31464028
other_fish,,328.65,0.700193734,37.49424022,324.5565058,-35.62464947
other_fish,,335.47,0.225942302,50.31931495,319.8179724,-87.88277693
other_fish,,342.27,1.356559758,-88.14429639,330.6003346,9.106542039
other_fish,,342.8,2.572301858,-89.52250867,330.9032054,1.682555012
other_fish,,346.72,0.067429832,-95.45744017,332.8131244,18.37630452
other_fish,,364.17,1.739818752,-130.5892213,337.6249622,39.67158763
other_fish,,383.66,2.139235846,-70.44735162,377.0998062,5.018302209
other_fish,,241.3,1.5854526,62.7044667,226.6050336,-54.23941109
other_fish,,296.84,1.990216374,-0.520831208,284.7429569,-83.88474568
other_fish,,372.59,2.879615748,81.83026035,356.219912,-72.32446014
other_fish,,266.84,0.864715639,75.69235476,253.0402254,-38.01385117
other_fish,,287.24,1.233813636,66.99761892,277.6343041,-30.66177771
other_fish,,276.66,0.40873879,1.687149741,274.4842991,-34.55806014
other_fish,,332.68,1.43268099,21.11680379,331.7876483,-12.0136802
other_fish,,347.7,0.430465528,52.41989961,343.7058541,3.779469859
other_fish,,123.35,1.057765772,50.57324487,109.4315154,-26.11025241
other_fish,,318.22,0.811947642,110.6783447,296.0412404,-37.03782883
other_fish,,344.98,1.381389989,-1.732122594,343.0833251,-36.13001014
other_fish,,277.65,1.443236387,-21.33673508,265.8721597,-77.10202535
other_fish,,323.32,0.66532197,137.6206765,292.4745879,7.424058887
other_fish,,408.34,3.821284041,-53.65323983,398.3709021,-71.84836698
other_fish,,343.07,2.565240505,71.13403994,332.6514139,-44.46334896
other_fish,,307.37,1.165519829,-29.61967,293.4388641,-86.54543453
other_fish,,428.57,1.047473847,24.31619195,426.4677059,34.71436534
other_fish,,428.3,0.690221896,-20.71921303,427.349136,19.71199576
other_fish,,381.74,0.348465178,91.2480666,368.0990271,-43.61090539
other_fish,,390.08,0.501647017,-5.877436487,375.2370703,106.4125132
other_fish,,334.98,2.619126716,-114.7584266,302.3705485,87.27524964
other_fish,,408.3,1.547181407,-27.07535945,390.0285447,117.6858323
other_fish,,386.81,0.771091112,75.94482376,378.8833287,-17.38062188
other_fish,,501.38,1.124692831,24.98738492,478.9989329,145.995955
other_fish,,459.04,1.64080233,107.279005,423.1080263,142.0922349
other_fish,,517.41,1.144756701,165.8501176,478.7390313,104.9514378
other_fish,,514.29,0.638431262,28.18715755,513.3740202,12.09919096
other_fish,,473.32,1.932636807,81.6522768,464.84839,35.73863207
other_fish,,443.44,0.927878295,23.50255663,429.5059017,107.7508541
other_fish,,220.72,17.89518944,57.53171911,211.5195359,-25.83246708
other_fish,,420.66,17.18590973,89.3516722,392.1027304,123.4044382
other_fish,,436.69,1.741100551,116.3330371,414.7297736,71.88864901
other_fish,,452.58,0.137181761,138.8047422,416.4177457,110.2842865
other_fish,,287.2,0.098768567,-2.329565747,287.1702001,3.109202911
other_fish,,246.7,1.395097273,71.19933716,233.9432882,-32.59119248
other_fish,,262.01,1.205785433,-67.6106437,250.8507045,33.94199876
other_fish,,322.04,1.150690729,-7.046773733,313.2873394,74.25541054
other_fish,,181.04,1.067431723,6.695945015,178.4992648,29.44709965
other_fish,,251.04,3.836100055,105.0804619,220.8987695,56.4151104
other_fish,,296.78,2.207875047,7.23835632,296.0483917,19.53136402
other_fish,,425.42,0.642492179,62.79564719,412.2485715,84.20599959
other_fish,,370.37,0.187735915,-30.30276986,367.8269992,-31.0108668
other_fish,,348.16,0.795025434,-17.28057083,347.563696,10.78425464
other_fish,,277.79,2.118548708,-99.94620854,257.3009038,-31.20662419
other_fish,,232.96,9.25577046,43.9629676,220.0528253,-62.56265431
other_fish,,385.97,0.865729281,-108.1433261,363.8859698,69.7225486
other_fish,,384.58,2.292757513,-109.7944563,368.1029741,18.60197862
other_fish,,300.32,1.525785669,-117.3792014,274.0616403,-36.10257025
other_fish,,302.35,0.455240182,63.32527704,288.7869815,-63.30813588
other_fish,,379.5,9.032178596,-83.15994841,354.7244594,106.1708052
other_fish,,348.3,1.81832623,-49.7990514,343.3946165,-30.20463271
other_fish,,315.23,3.619227883,-73.15757208,302.2274133,51.70494484
other_fish,,327.63,2.55949221,-14.3567198,327.2107784,-8.377220542
other_fish,,301.16,2.016475456,-71.02388186,280.2634872,84.30341321
other_fish,,270.64,15.55344506,-45.42167083,253.2053624,84.06702772
other_fish,,234.31,0.113989167,-60.59382063,223.7009145,-34.43903669
other_fish,,309.76,3.884572447,-78.39656979,299.5825071,-7.548261629
other_fish,,478.17,1.575710643,29.67023271,466.1075527,-102.5399405
other_fish,,529.43,1.558825967,113.4029706,517.119294,-4.99406654
other_fish,,462.57,0.5858852,12.37750427,453.9968637,-87.79286598
other_fish,,541.07,0.332936246,142.0361128,522.0349128,8.043855353
other_fish,,458.58,1.460875904,12.91883463,452.3830889,-74.00740734
other_fish,,455.92,0.931433531,7.59576682,451.760642,-60.96130476
other_fish,,387.92,0.976786057,-87.79309305,366.4031161,-92.31292674
other_fish,,462.63,0.30690106,6.384793973,454.5599519,-85.80786154
other_fish,,550.98,0.80981102,13.7786512,533.6853214,136.2623471
other_fish,,459.42,1.574006332,1.040067665,449.5443442,-94.75589229
other_fish,,403.02,1.013676083,-0.704686782,397.1303252,-68.63744343
other_fish,,383.5,0.406838915,-35.94985415,378.4182579,-50.81621786
other_fish,,395.39,2.267679644,-19.38569672,391.6601345,-50.57690744
other_fish,,415.08,1.162838791,10.444924,410.5609127,-60.21175695
other_fish,,429.47,1.861184256,55.06452802,420.372369,-68.58222261
other_fish,,551.73,1.125300244,32.88373916,548.1688609,-53.20700196
other_fish,,542.52,2.131225451,61.34601625,529.3825601,-101.5688923
other_fish,,548.76,0.751640209,86.88734362,536.8411768,-73.42795216
other_fish,,548.57,0.729171946,86.87075726,536.7466336,-72.71562437
other_fish,,542.97,1.476080938,92.60611076,527.7302587,-87.99921993
other_fish,,557.09,1.098280007,75.70373524,551.6432249,-17.59959676
other_fish,,565.9,0.475254463,2.428050539,565.8986998,0.047625737
other_fish,,666.64,0.076689239,169.5145881,633.0351638,122.2512026
other_fish,,622.99,0.002385311,82.14645562,600.7480676,143.0893559
other_fish,,342.61,0.744221425,34.12981695,326.4033449,-98.35943276
other_fish,,294.2,1.334419247,-12.47661319,278.3421527,-94.47600011
other_fish,,337.95,0.953681857,-67.21171909,330.7312433,-17.53306132
other_fish,,467.46,0.011081645,81.98261688,459.6084667,23.56658925
other_fish,,471.15,0.388996034,96.20032988,458.7222015,47.95824207
other_fish,,480.11,2.189051703,-77.28030921,473.3086377,22.61817379
other_fish,,463,0.57188005,105.1379839,445.1490457,71.79774568
other_fish,,428.87,1.118691842,19.70674252,424.0890255,60.73975073
other_fish,,454.76,0.587189998,124.2446803,431.1088237,74.28179838
other_fish,,410.05,1.351835204,2.937879061,408.7147588,-32.9144268
other_fish,,391.15,0.337136473,45.743602,387.2307322,-30.90757248
other_fish,,327.95,0.574795868,70.6959849,318.7857599,30.42961395
other_fish,,315.47,0.229874813,89.97044499,301.428786,23.80883637
other_fish,,303.34,0.246786021,119.7775807,278.5985678,6.984083923
other_fish,,438.26,1.095255072,55.78143048,419.4128746,-114.2612604
other_fish,,486.12,3.238026511,102.1885746,474.7907101,21.07308623
other_fish,,476.01,1.887533967,113.627211,459.5876022,49.5211872
other_fish,,443.25,0.621711356,116.1582846,421.5585985,-72.57048786
other_fish,,461.67,0.923419401,126.58377,436.4945026,81.18538061
other_fish,,445.9,0.493295752,143.875422,409.147926,103.5654709
other_fish,,362.71,0.423393984,34.46672478,347.7162495,-97.26743821
other_fish,,381.88,0.639749358,42.78602582,366.6271514,-97.9240768
other_fish,,393.61,1.469838308,40.97418732,379.8478317,-94.67515793
other_fish,,495.74,0.148524141,89.14848699,474.722517,111.589784
other_fish,,398.13,1.856371519,-135.9037396,370.7808562,50.6170742
other_fish,,513.75,0.778305224,82.95753589,490.1034606,129.8426996
other_fish,,574.04,0.113604743,44.38379292,558.2431313,126.1694999
other_fish,,346.2,0.680545459,114.1972848,316.704273,-80.68844558
other_fish,,343.13,1.059999891,97.92360459,319.5021098,-77.91397317
other_fish,,383.82,0.445020186,92.06936095,372.6052257,-1.600497755
other_fish,,378.54,0.458714375,-71.56765235,362.6811329,-81.42277107
other_fish,,459.65,0.237573194,172.2855878,415.2504081,-95.70543442
other_fish,,395.08,0.868412545,-91.89959659,374.4633348,-86.15205631
other_fish,,401.48,0.939505775,103.801337,386.7742729,-28.65433159
other_fish,,400.65,1.784571568,-99.721616,381.4739557,-71.07197921
other_fish,,468.25,7.968152282,151.5381755,439.4595717,-56.32232956
other_fish,,454.01,0.027988427,134.3944479,430.7711084,-50.02524452
other_fish,,524.9,1.150512048,133.5987236,505.825001,-42.53737808
other_fish,,371.84,0.466144051,161.0684569,333.7657676,30.42628517
other_fish,,504.75,1.914578784,-126.2477165,481.5986093,-83.04243159
other_fish,,513.05,2.048636286,-124.9500135,489.8485429,-87.52846378
other_fish,,526.57,0.791200748,-130.2369158,499.5733591,-103.6281215
other_fish,,521.16,1.958339438,-168.8594207,492.3703806,-25.71223044
other_fish,,313.54,8.843301315,-28.47466431,294.1235573,-104.8085949
other_fish,,364.79,1.92449706,77.2548475,341.0472133,-103.8699572
other_fish,,390.59,0.804359249,-13.74956876,389.9659439,17.32720652
other_fish,,438.74,0.949613007,153.952108,404.2778674,-73.16202498
other_fish,,374.38,0.473489181,154.0717335,335.3296415,-63.03186096
other_fish,,432.88,0.421844957,95.64257004,412.423162,-90.24341338
other_fish,,435.48,2.485181399,45.95650184,412.24306,-132.6003097
other_fish,,332.79,1.448786214,70.20533281,308.311112,-103.7567528
other_fish,,419.67,0.549357157,42.7288968,402.4323505,111.1188242
other_fish,,406.9,4.885936699,9.245457909,402.65825,57.83852324
other_fish,,394.67,0.563246499,110.1065945,376.543459,43.10142486
other_fish,,281.48,11.58542325,-58.28018128,262.8170388,82.23213076
other_fish,,332.99,6.479685906,19.35892267,314.4702385,107.7787109
other_fish,,340.5,2.531231699,-66.61421619,329.6870063,-53.0262142
other_fish,,371.31,0.178749296,79.7715005,350.6171907,-92.58782777
other_fish,,394.67,0.618991532,47.08131829,391.1699086,23.05880297
other_fish,,394.2,0.893233087,97.55446256,374.5085145,-74.97844611
other_fish,,401.58,2.284629277,21.67367957,395.7736347,64.50037253
other_fish,,280.55,11.65255095,101.9258947,247.3256757,84.5677897
other_fish,,375.41,8.252325375,5.983664937,367.0272065,78.64981071
other_fish,,392.82,3.467647591,-11.56968175,381.6693271,92.19551446
other_fish,,307.97,0.144411772,-13.37306204,291.3941971,-98.77456031
other_fish,,307.33,1.266004027,134.0911882,271.1604036,54.22880934
other_fish,,231.15,4.763307567,95.13504364,208.0997886,32.80419034
other_fish,,602.99,5.965630042,81.57889144,591.4784066,84.21719781
other_fish,,540.62,11.48257039,66.48205192,523.1353632,119.0874196
other_fish,,233.77,4.276375317,53.43002681,219.0373529,61.76353086
other_fish,,601.14,5.812890229,135.4479436,558.1761568,177.3714775
other_fish,,289.4,21.06970561,99.28327958,258.4121796,84.36354878
other_fish,,499.48,8.056366377,176.8624023,445.2040656,141.4129742
other_fish,,212.62,30.98896936,43.02707294,196.2487079,-69.57390555
other_fish,,451.07,5.529906436,172.6361282,415.8909827,-26.41520848
other_fish,,278.9,3.462330801,88.43137384,263.5198048,-22.888512
other_fish,,362.12,7.34277334,-14.41251759,359.1469282,-44.01011476
other_fish,,356.01,0.306933972,-144.8022755,325.1008813,9.187879344
other_fish,,482.24,9.659707723,0.602606077,456.2828715,156.0827799
other_fish,,488,8.423493444,77.56260644,464.0368688,129.6011469
other_fish,,796.23,5.364055187,82.69703702,775.2159173,161.8355168
other_fish,,453.55,2.227759639,63.40079129,439.4482439,92.60770942
other_fish,,330.99,8.009319733,17.34602511,321.663675,-76.0764205
other_fish,,383.93,6.301940972,33.64843538,378.3053593,56.18840907
other_fish,,502.32,0.650774611,10.20567293,480.7242138,145.3585797
other_fish,,356.35,2.357929192,74.69945547,333.8975289,99.59234658
other_fish,,303.88,7.285118758,43.59448586,289.2424468,-82.36524097
other_fish,,587.22,4.232682315,34.37977599,584.8713416,39.62994798
other_fish,,391.78,12.888259,31.96844602,385.5055345,62.08591773
other_fish,,457.19,0.437467742,-31.0412944,432.3199218,145.4658404
other_fish,,545.62,2.373458115,-31.76143614,537.9385,85.54496507
other_fish,,600.91,5.612601797,128.5047932,561.6361561,170.6994872
other_fish,,568.98,2.953821567,118.8411724,547.0646247,101.6756165
other_fish,,322.88,4.483233652,104.0607003,303.2132603,-38.48875728
other_fish,,364.29,3.561463191,137.5854149,329.5901951,71.72624821
other_fish,,529.82,0.690813913,-78.53487997,521.521061,50.57110515
other_fish,,221.38,8.200272066,94.93116349,196.2743606,38.40307747
other_fish,,120.49,18.5594383,44.07331617,105.8950462,-36.91625892
other_fish,,355.2,7.594117069,-95.98895294,325.9118698,103.6192687
other_fish,,324.27,2.017237056,-14.92145997,311.796337,87.81550079
other_fish,,425.38,5.603813559,42.90671479,423.2084481,-1.43416049
other_fish,,315.63,1.057796809,51.2190104,309.3483371,36.07038468
other_fish,,326.31,1.378426829,-116.1621792,304.695802,-12.0296818
other_fish,,423.85,0.465332677,-100.8190995,411.6521519,-4.920923866
other_fish,,183.84,15.37555954,-34.83719107,180.4732207,-3.431187869
other_fish,,527.22,2.808265105,-26.67579798,517.59825,96.67663783
other_fish,,421.42,2.284646567,-89.51777098,404.5967293,76.67694922
other_fish,,359.91,0.574813963,126.0529979,330.5220693,66.32314607
other_fish,,343.87,0.731206443,-26.4883222,328.8125941,97.08406546
other_fish,,350.65,0.678593215,-57.96168069,332.90111,93.65327723
other_fish,,367.88,1.908881985,-88.42814561,341.780055,103.442782
other_fish,,358.99,0.231017461,16.80413422,343.3531422,103.4324483
other_fish,,363.93,17.08267122,147.019459,317.4167947,100.3824012
other_fish,,418.42,4.395897021,-5.270856348,417.9654067,-18.70895318
other_fish,,545.52,1.128445839,-18.08318292,531.7051434,120.6652278
other_fish,,298.37,1.15408288,-79.07401495,285.6797206,34.02938153
other_fish,,321.14,1.535136453,-125.6340296,293.5620222,34.14534815
other_fish,,302,7.921940084,-95.34527039,272.5944634,88.36326599
other_fish,,487.9,2.143660865,81.26024008,480.4267207,25.1597957
other_fish,,300.84,1.498718692,-58.34480073,292.2123679,41.3990397
other_fish,,317.77,1.817251644,5.877297921,316.2746302,30.21616813
other_fish,,365.58,0.640031757,67.98606857,355.4193428,51.97507145
other_fish,,380.92,2.368071825,70.89274603,363.3345639,89.79978623
other_fish,,277.13,0.928701909,84.90364682,257.5577697,57.08340091
other_fish,,363.4,4.649692849,98.43943451,345.8410931,52.58812608
other_fish,,351.61,2.273656397,122.818352,328.406423,-26.34325119
other_fish,,370.56,7.266137381,-78.13830099,357.7092443,-57.00937775
other_fish,,319.91,2.078550677,-94.24442234,303.2497287,-38.71289226
other_fish,,401.78,3.510965511,-145.6233411,374.2147582,-13.57614547
other_fish,,342.06,1.50524888,-33.63321224,330.2209101,82.6131694
other_fish,,377.29,3.575714746,-15.94652268,373.3623329,51.88748006
other_fish,,451.03,2.082272365,-54.37280159,441.837427,72.49728474
other_fish,,358.88,8.68533084,-60.98143133,352.3131599,30.85091425
other_fish,,336.57,7.250497733,-2.458930701,324.2371245,-90.2297127
other_fish,,467.32,10.62818571,-124.3390841,427.801215,141.1153486
other_fish,,349.19,1.894521121,43.1111692,346.4426464,-7.16212617
other_fish,,334.82,0.988498749,-35.74200213,331.1348046,34.26662822
other_fish,,294.32,1.772384004,-96.83595452,277.9268033,-1.157255107
other_fish,,306,0.851924195,121.9474572,280.2724318,14.65367108
other_fish,,335.29,0.62964724,-34.25983359,329.8240599,49.63320301
other_fish,,384.91,5.568192162,-31.62403764,383.5245914,-8.222214212
other_fish,,420.37,0.798521025,-46.17000896,417.6505619,11.98591405
other_fish,,423.13,0.110466515,14.53403263,422.5850137,15.87267139
other_fish,,515.26,6.129322579,110.3985251,503.2533853,6.27462693
other_fish,,446.77,1.863986,121.055353,426.4179319,55.82302639
other_fish,,399.24,9.789975046,158.275129,360.7292117,-64.91588035
other_fish,,496.82,18.36048727,-85.42264325,477.0317417,-109.4022416
other_fish,,380.54,10.84498816,-116.8501515,360.4341479,-35.31042863
other_fish,,569.52,0.801586566,-229.1699335,517.4943887,63.51342314
other_fish,,384.15,1.413354598,77.92887446,372.5647475,-51.88746296
other_fish,,365.4,4.614401122,-25.46601995,364.4966906,-2.780761033
other_fish,,381.03,2.253833821,-133.8129067,343.8816469,94.97426275
other_fish,,526,10.68378886,-24.78700598,522.5819517,-54.53964628
other_fish,,342.65,5.39094745,-83.41960327,328.6354902,-49.46462164
other_fish,,346.64,0.077009472,-121.2910291,317.0781067,-70.0749921
other_fish,,338.86,9.459016092,-130.781385,311.2501251,-29.0264838
other_fish,,325.12,2.571340421,144.5768601,289.2285545,-33.87804971
other_fish,,299.73,2.304185163,122.4615601,273.5586276,3.020198029
other_fish,,188.95,1.097387176,85.9381063,168.1108797,7.445509826
other_fish,,324.07,1.260674049,56.5246487,304.1586734,-96.49326798
other_fish,,380.45,0.817556398,-86.47278595,359.8767718,88.06847659
other_fish,,355.1,4.810698381,-98.32794205,334.1045696,-69.28949038
other_fish,,692.62,2.483267005,162.8593772,665.0399843,-104.478194
other_fish,,470.31,1.673547794,7.463381028,461.3460578,-91.08138283
other_fish,,412.13,4.757707384,-109.6320739,394.6378052,45.72543906
other_fish,,402.38,10.91738039,-22.01944893,390.2296361,95.64712415
other_fish,,307.45,1.208812322,25.22528847,305.4598419,24.0951614
other_fish,,381.89,8.287090092,-62.14782203,372.2669326,58.29639241
other_fish,,392.92,13.6534919,-38.21545757,375.9733628,107.5665127
other_fish,,438.67,4.612168037,-89.87500944,423.3453162,71.6412783
other_fish,,183.22,19.48606059,59.59163064,166.3415347,-48.45315153
other_fish,,283.8,0.64099898,-53.91629527,277.7821756,21.70055649
other_fish,,371.44,0.205676353,57.42635547,366.8372322,9.863482406
other_fish,,473.53,2.035195008,21.7683768,470.963907,44.10562009
other_fish,,361.48,0.929088604,24.78656117,360.6160902,2.509714562
other_fish,,402.01,0.847205873,-147.5199605,364.1722721,85.01684663
other_fish,,404.04,6.746103029,-52.0549557,399.2910881,33.2164219
other_fish,,372.88,12.08433484,-10.5719538,368.3538977,56.96324256
other_fish,,456.93,0.824873335,18.96017044,456.5360079,-0.65010255
other_fish,,337.83,1.184370945,-62.06063927,331.3542985,-21.97858696
other_fish,,54.5,1.180043617,-1.605842582,54.47764123,0.009756191
other_fish,,445.26,2.007119555,-141.5526044,421.8872256,15.12259158
other_fish,,403.47,1.161112087,29.14208203,400.6673845,-37.51046798
other_fish,,422.17,3.237062879,-56.14297713,418.4211949,-0.565297871
other_fish,,311.58,1.660477034,-118.010138,285.9569759,37.22859162
other_fish,,273.87,0.735118278,-84.90022679,248.8473581,-76.62572098
other_fish,,241.02,0.796112455,24.82563599,227.553115,-75.45737639
other_fish,,283.62,4.311805641,44.72063063,269.7629823,-75.28486415
other_fish,,271.85,0.510562887,-95.97304729,243.2378257,-74.35474671
other_fish,,299.49,2.382695837,101.7241601,269.2346928,-82.8197785
