haul ,deployment_ID,frame_number,target_number,class,LX,LY,RX,RY,Length,Range,Error,LHX,LHY,LTX,LTY,RHX,RHY,RTX,RTY,hx,hy,hz,tx,ty,tz,target_link,dorsal_position,shape,shapegroup,useforlength,stereotarget,tilt,yaw
162,D20150802-T134138,1225,1,Krill,1099.064282,387.3831953,666.8167897,406.566352,0.92,60.49,4.385551733,1084.870088,387.5803369,1098.86714,399.8031146,654.2240266,406.2665243,667.1166174,416.7604936,13.44617407,55.8602118,11.53736029,14.12525104,55.72039468,10.93696033,,Dorsal DOWN,C curve,C curve,Dont Length,yes,28.46763813,140.7630579
162,D20150802-T134138,1225,2,Krill,1352.353256,356.9253148,748.5263541,376.4792948,,44.28,2.865470837,,,,,,,,,19.05439026,38.89292878,9.236392855,,,,,,,,,yes,,
162,D20150802-T134138,1225,3,Krill,1091.072976,331.6094287,780.5606232,350.3223707,1.99,85.64,3.148954179,1097.406242,344.0102559,1086.472758,317.9727824,786.9854543,360.8049899,773.6521122,336.8549525,19.77958713,78.31367549,19.30797226,18.83451593,77.60167702,20.90307101,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-62.40105615,-29.19094258
162,D20150802-T134138,1225,4,Krill,1100.392845,222.1699839,817.0232587,238.9698747,3.43,92.62,2.872296562,1090.792907,221.3128466,1124.049834,221.6557015,800.223368,238.4555923,824.3946394,237.9413099,20.61386155,83.23670005,29.90217208,22.40021388,80.46605275,28.94781287,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-13.54162659,120.5692967
162,D20150802-T134138,1225,5,Krill,1045.094399,564.7854257,758.0173561,581.2781421,,88.17,2.047958614,,,,,,,,,17.57270235,86.31064601,3.971330811,,,,,,,,,yes,,
162,D20150802-T134138,1225,6,Krill,1081.036449,542.6051674,763.8786055,558.2840096,,79.77,3.989090999,,,,,,,,,18.31829556,77.46357987,5.166282389,,,,,,,,,yes,,
162,D20150802-T134138,1225,7,Krill,1175.959353,498.9948981,865.3287946,516.4857915,,82.91,1.736875787,,,,,,,,,25.42541711,78.4799017,8.307019906,,,,,,,,,yes,,
162,D20150802-T134138,1225,8,Krill,1178.761145,714.0966936,842.6461778,730.7974123,,76.76,6.758636233,,,,,,,,,23.74317173,72.71697774,-6.404155347,,,,,,,,,yes,,
162,D20150802-T134138,1225,9,Krill,836.2194364,681.8081744,386.2788817,699.3203244,1.7,54.51,6.525891746,843.5721544,672.7409671,835.9697194,684.2191533,404.0373403,688.691174,384.2049011,698.8018292,1.170293514,55.19862562,-2.817667553,0.769329589,53.60625481,-3.257686816,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-22.33562521,73.84200981
162,D20150802-T134138,1225,10,Krill,647.1063779,189.5432461,379.6659688,205.0405992,,97.89,1.318703182,,,,,,,,,-14.20472185,90.30587091,35.0079358,,,,,,,,,yes,,
162,D20150802-T134138,1226,1,Krill,1560.668323,465.9061633,934.6802437,488.3280604,1.52,53.69,12.00917938,1561.971922,441.9199478,1530.685554,473.988475,941.198237,460.6917686,910.9547479,495.1067734,25.70456246,37.41170604,6.04260494,24.69534122,37.55903428,4.914353937,,Dorsal UP,C curve,C curve,Dont Length,yes,37.88142489,26.34969639
162,D20150802-T134138,1226,2,Krill,1329.443927,738.1769143,911.2552142,759.8546324,1.76,70.25,7.870654712,1295.210292,749.0591292,1329.443927,748.6057036,885.4600808,770.6134066,913.4588185,770.6134066,25.50290541,58.59010301,-7.123593241,26.87474431,57.49317942,-6.97819459,,Dorsal DOWN,L curve,L curve,Dont Length,yes,-24.04642548,148.8963566
162,D20150802-T134138,1226,3,Krill,1262.129922,734.3589742,949.5842872,751.6680269,2.41,91.91,23.83333164,1263.961535,729.7819141,1254.369375,758.5583945,950.7622898,747.9856022,946.2536363,769.2889896,31.51289027,77.64245847,-8.000130341,31.39157283,79.06304754,-9.946325929,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,84.16855729,12.85072147
162,D20150802-T134138,1226,4,Krill,968.3070275,1054.748851,518.6321038,1070.30144,,58.63,9.708283423,,,,,,,,,7.329855074,54.03841747,-21.51801406,,,,,,,,,yes,,
162,D20150802-T134138,1226,5,Krill,1064.870076,535.9490864,661.706683,552.9865542,,61.9,3.172929838,,,,,,,,,13.36543984,60.28535835,4.36788469,,,,,,,,,yes,,
162,D20150802-T134138,1226,6,Krill,1045.094399,414.1070185,752.342934,428.2705071,1.36,89.51,5.731416521,1051.64341,427.7584931,1041.273507,414.0071002,760.2435037,443.9225792,749.808789,428.7177092,17.71229932,84.32806258,14.33916009,16.90970804,84.27129757,15.43128617,,Dorsal DOWN,C curve,C curve,Dont Length,yes,-43.69196473,-41.46858178
162,D20150802-T134138,1226,7,Krill,739.8723318,389.5517527,372.385995,404.7673859,,67.15,3.829442333,,,,,,,,,-4.749424684,65.62521165,13.43755273,,,,,,,,,yes,,
162,D20150802-T134138,1226,8,Krill,523.2137407,710.4982371,58.6852744,722.8598326,1.99,55.02,17.07740153,517.1023518,706.1611225,555.3478174,726.2695631,48.73854346,714.3566835,88.66266949,735.7446082,-13.95378682,50.89471954,-4.033093651,-12.24228689,51.15129999,-5.008068858,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,30.55764401,164.6277924
162,D20150802-T134138,1226,9,Krill,429.5714924,886.3485222,47.64178628,892.529667,,69.49,12.00232067,,,,,,,,,-22.68832648,63.82118668,-15.53182431,,,,,,,,,yes,,
162,D20150802-T134138,1226,10,Krill,843.7301201,1064.748104,592.8005758,1077.985047,,109.47,10.15942788,,,,,,,,,2.223811052,101.3784916,-41.23587024,,,,,,,,,yes,,
162,D20150802-T134138,1227,1,Krill,660.0702421,569.1391563,81.84332496,584.4656281,1.36,42.13,2.297508984,671.3993609,575.3999852,642.1821596,553.1889495,100.6604883,592.8540021,66.8802794,571.9964234,-5.539854073,41.35470575,1.505761233,-6.56629696,40.94158044,2.289581346,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-42.73326507,-10.27103754
162,D20150802-T134138,1227,2,Krill,958.3150543,591.0402996,527.8251392,605.3103497,1.87,58.11,7.980247999,955.1410749,590.586874,972.1445358,614.3917192,525.4251548,607.1960517,549.4249988,629.9959034,6.894487296,56.56907092,1.30559694,7.90689049,57.60203528,0.121696394,,Dorsal NEAR,Straight,Nearly straight,Dont Length,yes,59.58471599,-175.3598686
162,D20150802-T134138,1227,3,Krill,1402.276596,954.6273329,1019.993367,979.8793426,2.48,82.01,11.13762239,1379.618358,935.695779,1417.034264,967.298058,999.7649276,960.1651851,1031.650435,992.393547,32.50450474,62.95273346,-18.50890076,34.14537178,61.87873577,-20.02459974,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,14.82958207,130.3612193
162,D20150802-T134138,1227,4,Krill,1418.784644,738.4756084,1075.990339,758.433704,,79.82,7.018297278,,,,,,,,,38.37306584,69.55689782,-7.772143666,,,,,,,,,yes,,
162,D20150802-T134138,1227,5,Krill,730.0567091,665.3046462,420.1686964,675.7670344,,80.15,7.257436013,,,,,,,,,-6.467267069,79.81124928,-3.423201429,,,,,,,,,yes,,
162,D20150802-T134138,1228,1,Krill,1573.195906,698.8983529,936.6249098,724.5847038,1.32,53.44,12.75792118,1593.58419,712.0907714,1550.708829,709.6921499,957.6009302,737.3527162,917.9288916,734.6167136,26.22193701,36.60347983,-3.236739294,24.92806933,36.86434731,-3.175643449,,Dorsal NEAR,L curve,L curve,Dont Length,yes,1.944514199,-12.83782654
162,D20150802-T134138,1228,2,Krill,1306.720477,636.2837138,1009.364865,653.7214635,1.8,97.92,14.72666171,1303.677136,632.2259257,1315.399635,654.3183275,1005.816317,650.1729151,1018.236236,669.2956479,35.99507617,81.28968471,-1.175188697,36.94804396,81.4097258,-2.698373924,,Dorsal FAR,Straight,Nearly straight,Dont Length,yes,47.66102009,134.9066619
162,D20150802-T134138,1228,3,Krill,673.3980076,759.5984694,338.3744391,769.1762733,2.28,74.87,15.2835625,692.3037325,749.6763473,666.604408,767.2600956,358.6633795,760.4971155,327.2155219,775.8265371,-8.498068447,73.77631805,-8.802386862,-10.01454382,72.3449306,-9.720194436,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-5.301868901,46.18197816
162,D20150802-T134138,1228,4,Krill,847.8677423,284.4615239,616.0565984,298.6802901,,111.53,2.600555187,,,,,,,,,2.71156805,106.7865176,32.05344649,,,,,,,,,yes,,
162,D20150802-T134138,1228,5,Krill,1075.09216,174.4697347,682.6326631,193.3441878,,66.94,0.683544625,,,,,,,,,14.18108629,60.68699694,24.42813356,,,,,,,,,yes,,
162,D20150802-T134138,1228,11,Krill,1539.613676,1155.403776,1233.258898,1176.571203,,103.52,9.811092602,,,,,,,,,52.99113026,79.65211274,-39.53590951,,,,,,,,,yes,,
162,D20150802-T134138,1229,1,Krill,1479.649666,394.5732443,1077.505773,413.072613,1.77,79.67,7.782161024,1475.907697,419.981066,1483.79784,384.2499876,1074.321937,440.5912479,1078.729145,409.8704107,35.43394887,58.4731451,10.49826633,35.54296138,57.94382026,12.17912665,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-69.35720423,-113.528872
162,D20150802-T134138,1229,2,Krill,1485.193443,835.8488119,1050.133743,855.8408635,2.37,74.43,16.06828443,1474.104235,823.167398,1504.086781,864.5342931,1040.709925,844.5835017,1064.493072,889.4446033,32.9284078,54.48792881,-10.32133573,33.94362469,53.6326456,-12.28356107,,Dorsal DOWN,Straight,Nearly straight,Length,yes,28.35086756,114.0126581
162,D20150802-T134138,1229,3,Krill,1134.155482,458.7484456,726.1524481,474.9415512,2.73,65.25,2.316571848,1140.802031,465.1803165,1097.18081,439.2555594,733.9298752,482.9782259,694.3946205,458.2200828,17.30598294,59.33433399,8.104413688,15.10436835,60.01593449,9.55953546,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,-19.33982654,-36.29240859
162,D20150802-T134138,1229,4,Krill,929.7849031,666.6726476,543.2353103,682.0180538,,63.76,4.106063639,,,,,,,,,6.273366741,63.38807067,-2.86268861,,,,,,,,,yes,,
162,D20150802-T134138,1229,5,Krill,1298.853567,1152.83748,944.112026,1174.729648,,81.86,11.29000415,,,,,,,,,30.20676098,68.23105172,-33.65541582,,,,,,,,,yes,,
162,D20150802-T134138,1230,1,Krill,1268.23912,279.7281298,868.7634937,297.6739215,1.7,72.46,3.44944294,1292.219521,286.7278142,1260.591317,279.598506,890.7546364,303.7951674,860.8285453,298.1273471,25.63302721,59.03844672,17.81138161,24.03996308,59.41912201,18.25350925,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-9.020273269,-23.52565054
162,D20150802-T134138,1230,2,Krill,1120.9865,469.4973522,795.4428701,485.4210353,2.35,81.49,3.787282523,1113.975544,472.056013,1148.579459,469.4635373,787.4363197,488.0617326,822.2656673,487.6108673,19.95132252,74.73935821,9.758157933,22.29473109,74.61215169,9.863069221,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,1.059439153,175.3599722
162,D20150802-T134138,1230,3,Krill,902.090277,649.7589178,563.8249052,665.3099595,1.46,73.04,8.506113872,893.0513358,662.9871175,912.3712102,651.7500477,553.1964028,677.3098815,571.8819956,666.5099517,4.78020992,72.64992074,-3.030501674,6.033258537,72.49082944,-2.299763385,,Dorsal DOWN,C curve,C curve,Dont Length,yes,-23.02610357,-170.4448307
162,D20150802-T134138,1230,4,Krill,1098.868496,545.0867463,744.2094465,561.0649231,,71.14,4.370292818,,,,,,,,,17.40278788,68.83802746,4.446584809,,,,,,,,,yes,,
162,D20150802-T134138,1230,5,Krill,976.2969483,199.728194,711.491116,215.2762837,,99.17,2.450985581,,,,,,,,,13.12247314,91.92806475,34.81955869,,,,,,,,,yes,,
162,D20150802-T134138,1230,6,Krill,1010.496982,250.3442432,780.4514855,266.2469916,,114.36,0.963274289,,,,,,,,,18.59572263,107.0940722,35.53344324,,,,,,,,,yes,,
162,D20150802-T134138,1230,7,Krill,1254.366018,1096.967206,772.8216202,1122.157612,,57.9,6.374221109,,,,,,,,,19.92737347,49.71787303,-21.98041791,,,,,,,,,yes,,
162,D20150802-T134138,1230,8,Krill,907.7372817,1177.803544,336.0723264,1195.633161,2.3,48.07,27.63642906,917.3083209,1169.649537,881.4799825,1215.592096,351.0536179,1182.551317,313.6377121,1232.190745,3.794577438,42.34597724,-21.32318759,2.408482429,42.28427053,-23.16147818,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,34.81143786,33.56088205
162,D20150802-T134138,1231,1,Krill,770.5968463,420.0988397,219.8457365,438.3044337,1.41,43.17,4.560070823,771.2769848,420.7789782,766.2893029,409.4433376,222.4052681,439.3694287,200.4141254,430.5276291,-1.894268946,43.07670775,7.60266923,-2.019997266,41.68038613,7.74614071,,Dorsal UP,L curve,L curve,Dont Length,yes,-42.20505258,83.97503475
162,D20150802-T134138,1231,2,Krill,942.5529155,136.3441324,527.7684716,156.7354462,,62.71,0.281049081,,,,,,,,,6.418899003,57.16614321,24.96924587,,,,,,,,,yes,,
162,D20150802-T134138,1231,3,Krill,946.8948328,291.0472392,704.5206843,306.8882981,,106.79,0.839364457,,,,,,,,,11.74394982,101.8365138,29.93249085,,,,,,,,,yes,,
162,D20150802-T134138,1231,4,Krill,1411.797356,565.2403817,1090.75306,583.1333664,,84.58,5.528596086,,,,,,,,,40.43083305,74.2058774,3.493361084,,,,,,,,,yes,,
162,D20150802-T134138,1231,5,Krill,443.744986,611.0488388,124.8335413,619.9462822,1.52,85.23,12.71559187,440.4954391,607.0901829,451.6543563,620.8415758,121.7134943,616.9674167,129.9420122,628.6244838,-26.24359268,76.20798511,0.673144729,-25.22372882,75.50254818,-0.199952373,,Dorsal UP,C curve,C curve,Dont Length,yes,14.38165437,128.7772628
162,D20150802-T134138,1232,1,Krill,1455.097413,485.1844713,962.8379749,505.0141233,2.11,63.23,8.223689267,1455.393324,482.5386322,1475.344115,521.3130516,962.5279026,501.7607125,971.6210112,542.0088979,27.89581411,47.57324865,5.846511169,28.13659755,46.49938444,4.043412864,,Dorsal UP,Straight,Nearly straight,Dont Length,yes,23.33637968,91.90708731
162,D20150802-T134138,1232,2,Krill,1130.99571,80.3667472,726.6258965,100.3770973,2.19,69.2,2.572808446,1120.513091,80.3667472,1161.203688,76.30895912,712.4799566,99.7539569,753.3959863,96.14703416,16.00948585,57.8586979,28.40584484,18.18393688,57.82609881,28.62241796,,Dorsal UP,Straight,Nearly straight,Length,yes,-0.596370034,179.377037
162,D20150802-T134138,1232,3,Krill,818.9767955,585.5045687,371.6963913,599.9552141,,54,5.0745144,,,,,,,,,-0.051998544,53.97917687,1.526274832,,,,,,,,,yes,,
162,D20150802-T134138,1232,4,Krill,631.5606135,582.7685661,249.6365374,594.4383846,,64.11,5.856061306,,,,,,,,,-10.73923527,63.17315311,1.962436563,,,,,,,,,yes,,
162,D20150802-T134138,1232,5,Krill,752.8673377,970.2424153,396.8669261,982.3404627,1.72,72.88,9.416068827,767.3728119,986.1552191,750.1272126,966.7680094,408.1458508,1001.033775,395.1834722,979.730388,-3.272705917,68.66915028,-23.05325423,-4.398374692,69.50139693,-22.04590571,,Dorsal UP,L curve,L curve,Dont Length,yes,-13.69996918,-52.39307557
162,D20150802-T134138,1232,6,Krill,727.6495542,1026.121899,316.8728976,1037.85356,,63.57,8.250234879,,,,,,,,,-4.98051674,59.41308522,-22.06249392,,,,,,,,,yes,,
162,D20150802-T134138,1233,1,Krill,1337.141563,301.0120126,712.2863112,321.2067114,2.6,47.59,18.104055,1341.968789,296.5295886,1373.345757,362.7315433,712.5470309,312.6029602,753.7407488,378.0436132,17.89643141,37.209945,10.97071908,19.28903134,37.83266862,8.866642712,,Dorsal UP,Semi curve,Nearly straight,Length,yes,55.74424776,147.0894338
162,D20150802-T134138,1233,2,Krill,1192.324788,134.1279186,527.698432,158.52989,1.38,42.48,5.338975529,1181.400461,173.208588,1197.723783,129.6797282,524.0466638,195.5397999,537.0826505,155.9104005,11.8151012,35.57354736,14.42359409,12.27367881,35.30282952,15.69134457,,Dorsal DOWN,C curve,C curve,Dont Length,yes,-56.96532353,-137.6398343
162,D20150802-T134138,1233,3,Krill,803.6969168,304.4753059,314.5192502,324.4135641,1.32,50.2,13.21801688,805.0571937,311.2766902,805.2839065,279.3101838,317.8173548,329.2108072,310.6214902,306.4239025,-0.654900892,48.66655967,13.45181544,-0.626606905,47.76169504,14.40834047,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-81.32888739,120.6228461
162,D20150802-T134138,1233,4,Krill,800.9862202,439.4285712,434.7951293,456.5176457,1.98,67.45,2.325388526,785.5201419,446.3566885,814.2628075,435.423204,419.5921946,463.4050342,451.2203984,451.8685173,-2.060717699,66.28470123,10.09378132,-0.345598489,66.89347082,10.86940307,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-4.662228944,-153.8036984
162,D20150802-T134138,1233,5,Krill,869.4560445,396.9711856,588.3773715,412.1788004,,89.51,1.982591339,,,,,,,,,3.923116367,87.72991142,17.31888166,,,,,,,,,yes,,
162,D20150802-T134138,1233,6,Krill,954.9333276,361.311951,666.5130474,375.9951652,,87.98,3.461412028,,,,,,,,,10.41042918,85.1280465,19.62444601,,,,,,,,,yes,,
162,D20150802-T134138,1233,7,Krill,969.2359336,367.8982289,661.8703219,383.9118386,2.28,82.82,5.553373474,973.6437059,363.8483309,949.9732754,379.2904689,666.7171244,379.2904689,640.3415019,394.7326068,11.10188743,79.70622537,18.18138409,9.307930187,79.07994814,16.91741092,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,13.66544151,31.77826112
162,D20150802-T134138,1233,8,Krill,1152.883932,394.6774336,795.5352556,413.5241682,,71.93,0.665617619,,,,,,,,,20.50322892,67.60771606,13.52598403,,,,,,,,,yes,,
162,D20150802-T134138,1233,9,Krill,692.4716115,575.9298907,346.3777477,589.0590268,1.76,71.38,4.542363824,687.7786563,578.5370881,714.8935085,571.4976553,340.8577836,591.8190088,368.4576041,586.6933279,-8.373383903,70.26341643,2.396090674,-6.672575711,70.45867501,2.794762183,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,-3.309021173,-169.6412767
162,D20150802-T134138,1233,10,Krill,1191.073157,838.1288141,574.4705502,858.9458433,1.89,44.28,10.07119207,1204.723465,845.6655786,1164.021596,816.370603,592.6075751,866.8315063,546.279305,842.9773757,13.7154228,39.02157177,-8.139228842,12.14294295,38.70968772,-7.137119952,,Dorsal NEAR,Straight,Nearly straight,Dont Length,yes,-35.13786572,-15.26385004
162,D20150802-T134138,1233,11,Krill,1350.217312,395.8083845,1023.164775,414.3915911,,82.42,1.043422976,,,,,,,,,35.54057438,72.90083986,14.66240232,,,,,,,,,yes,,
162,D20150802-T134138,1233,12,Krill,1159.192462,1151.306799,756.0872264,1177.931755,2.21,72.06,20.53657275,1159.021035,1147.87825,1182.506596,1190.220832,753.2193093,1171.674481,768.3410539,1209.478843,18.66912612,59.70982137,-29.17267374,19.54031896,58.38809096,-30.70786708,,Dorsal FAR,Semi curve,Nearly straight,Dont Length,yes,13.43513234,110.5135465
162,D20150802-T134138,1233,13,Krill,1614.697568,1109.449078,850.7944677,1140.164015,,40.58,4.668579587,,,,,,,,,22.5409704,30.70881096,-13.97481626,,,,,,,,,yes,,
162,D20150802-T134138,1233,14,Krill,1382.205666,1186.71801,926.2756823,1211.37509,0.97,71.22,14.44082798,1401.362748,1193.316572,1383.863537,1175.558113,934.9991691,1218.90901,924.6895938,1203.048125,27.52094385,51.12501448,-27.21060719,27.11796862,51.92368577,-26.82867237,,Dorsal UP,C curve,C curve,Dont Length,yes,8.142360583,-67.22927173
162,D20150802-T134138,1233,15,Krill,1205.520733,732.7752351,772.4647503,750.5767291,1.84,63.38,16.2714244,1211.43498,722.7210148,1196.255078,748.3494196,781.8634874,740.8580397,759.1922062,764.9093119,20.05909626,56.21119592,-5.400885197,18.9573639,55.29173397,-6.555470605,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,10.03693778,49.13765863
162,D20150802-T134138,1234,1,Krill,889.5370729,348.8548744,270.1359696,371.7610177,1.93,39.38,13.23753593,903.079842,356.9119649,849.4230481,339.7692192,287.2463093,381.3531778,231.6377052,371.1128987,2.88214321,38.29786616,8.922596864,1.019009753,38.02355211,9.333560617,,Dorsal DOWN,Semi curve,Nearly straight,Length,yes,-17.86700743,-3.004075554
162,D20150802-T134138,1234,2,Krill,817.9798239,141.2420816,385.4884652,162.0568682,,59.46,0.643252699,,,,,,,,,-0.084437801,54.58864295,23.57822843,,,,,,,,,yes,,
162,D20150802-T134138,1234,3,Krill,889.514364,113.3753901,535.34452,130.4161267,,74.12,3.752539633,,,,,,,,,4.296170435,67.25230495,30.86770067,,,,,,,,,yes,,
162,D20150802-T134138,1234,4,Krill,1334.074896,314.6403056,841.1287461,331.0591489,,54.48,5.408162211,,,,,,,,,22.60582014,47.76899388,13.23651875,,,,,,,,,yes,,
162,D20150802-T134138,1234,5,Krill,701.8575219,651.5386134,264.4630168,664.0883577,,55.37,5.369304241,,,,,,,,,-5.858781611,55.02793499,-1.705019661,,,,,,,,,yes,,
162,D20150802-T134138,1234,6,Krill,1082.326962,986.4274429,660.2093369,1005.183585,2,64.23,11.29650098,1084.278664,1009.536293,1084.792946,973.5365267,661.706683,1030.364386,660.9245238,992.8207442,13.91884188,57.55832964,-20.65285367,13.88429841,57.40299637,-18.65516006,,Dorsal UP,Semi curve,Nearly straight,Dont Length,yes,-57.8617737,-95.21927541
162,D20150802-T134138,1234,7,Krill,1510.232091,803.7331058,930.3653321,832.3216764,,48.44,2.194293571,,,,,,,,,25.79240418,40.39370691,-7.03147344,,,,,,,,,yes,,
162,D20150802-T134138,1234,8,Krill,1096.454604,518.7527159,34.8528312,552.1422206,,22.67,7.859372135,,,,,,,,,5.493457611,21.9154389,1.865902763,,,,,,,,,yes,,
162,D20150802-T134138,1234,9,Krill,805.2967822,1088.017057,134.7709309,1103.338672,,38.66,7.452952341,,,,,,,,,-0.466539748,35.52471135,-15.24050723,,,,,,,,,yes,,
162,D20150802-T134138,1234,10,Krill,888.9891104,483.6220692,561.7925457,499.7764855,,75.74,1.468520496,,,,,,,,,4.670244025,75.06477573,8.924938514,,,,,,,,,yes,,
162,D20150802-T134138,1235,1,Krill,844.4197238,1098.193883,209.2797299,1113.260225,,41.03,8.128234148,,,,,,,,,0.849340436,37.57092304,-16.47212516,,,,,,,,,yes,,
162,D20150802-T134138,1235,2,Krill,1586.003973,1130.212651,1111.448223,1157.074176,1.81,76.77,15.48735121,1574.964045,1128.83266,1624.643721,1144.209703,1102.583752,1153.16338,1138.563075,1168.545844,35.15808082,50.39211503,-23.78739358,36.45647552,49.13451864,-23.86747458,,Dorsal DOWN,Straight,Nearly straight,Dont Length,yes,-19.67194657,139.2146064
162,D20150802-T134138,1235,3,Krill,1258.530152,1024.05115,416.3740044,1050.37422,,31.91,3.69173219,,,,,,,,,11.28522638,27.94369961,-10.47621759,,,,,,,,,yes,,
162,D20150802-T134138,1235,4,Krill,1241.114249,829.1277619,874.7272313,847.1497709,2.32,77.35,8.435345112,1244.554764,842.5830925,1242.583349,803.9433438,878.0067131,862.354641,874.578164,826.7275435,25.68971798,66.11541369,-13.61876897,25.44043712,65.82499146,-11.33177208,,Dorsal UP,Straight,Nearly straight,Dont Length,yes,-60.8341492,-85.21590494
162,D20150802-T134138,1235,5,Krill,1070.30144,283.1762751,780.9638659,298.1347073,2.34,92.89,1.202369945,1090.981411,279.7619447,1059.984419,279.7619447,801.0879586,296.9421685,771.72169,296.4949665,20.71711945,83.79694564,25.57446632,18.46465731,84.41143174,25.75282046,,Dorsal UP,L curve,L curve,Dont Length,yes,2.387498758,-17.17055514
162,D20150802-T134138,1235,6,Krill,927.1193714,398.9011919,611.0465263,413.7591243,1.97,79.9,4.445002051,945.8911922,404.8977457,925.555053,393.6867972,631.6567082,420.7588087,607.2874365,409.4815393,8.882987735,77.99243262,14.85451495,7.343499583,76.89607584,15.42711421,,Dorsal UP,L curve,L curve,Dont Length,yes,-37.16910844,17.92012086
162,D20150802-T134138,1235,7,Krill,1276.223094,459.9096094,903.081012,477.925343,,70.17,2.318096983,,,,,,,,,26.80626913,64.1995165,9.127346237,,,,,,,,,yes,,
162,D20150802-T134138,1235,8,Krill,823.6136373,625.46664,398.1589017,639.797082,2.07,56.18,9.36932192,817.3563637,631.9846334,847.8605725,622.8594427,390.705534,644.865372,411.1277614,638.7536105,-0.137588088,56.83710638,-0.742568015,1.39056725,55.50740392,-0.335017899,,Dorsal DOWN,Straight,Nearly straight,Dont Length,yes,-29.94585979,150.1055179
162,D20150802-T134138,1235,9,Krill,681.1962617,339.8115301,316.618044,357.0947826,,68.27,0.875740926,,,,,,,,,-8.258186533,65.75532222,16.39285995,,,,,,,,,yes,,
162,D20150802-T134138,1235,10,Krill,491.403772,766.0765741,185.6777926,774.2242513,2.47,88.99,9.491798644,495.2924855,761.9286129,494.1258715,794.7234307,190.0397416,771.2051673,188.6871456,805.1327843,-23.73042412,80.61329553,-10.57971995,-23.86927668,80.73712619,-13.04425832,,Dorsal DOWN,Semi curve,Nearly straight,Dont Length,yes,55.95346662,77.26680737
162,D20150802-T134138,1235,11,Krill,1405.719403,562.6567164,523.9164179,592.1731343,,30.18,3.47712902,,,,,,,,,14.30995781,26.54570657,1.240428117,,,,,,,,,yes,,
162,D20150802-T134138,1235,12,Krill,421.3444093,822.1687986,28.47843181,827.9840359,,66.62,11.75978066,,,,,,,,,-22.37572072,61.70616094,-11.39550341,,,,,,,,,yes,,
162,D20150802-T134138,1235,13,Krill,643.7170214,819.963561,280.5542725,829.6016058,,69.25,7.275115908,,,,,,,,,-10.72373174,67.30136247,-12.30002547,,,,,,,,,yes,,
162,D20150802-T134138,1235,15,Krill,601.350909,490.4917892,349.7751398,499.9372256,,101,7.026491942,,,,,,,,,-19.45232108,98.4681117,11.28816932,,,,,,,,,yes,,
162,D20150802-T134138,1236,1,Krill,957.7137725,482.6025762,466.6341086,499.9510348,2.13,50.07,9.600485797,952.6784675,480.0588728,998.4412997,494.5992801,462.8884186,498.3739022,502.1195921,509.8081135,5.880795288,49.08359483,6.013922505,7.818083433,48.46804969,5.378221233,,Dorsal NEAR,Straight,Nearly straight,Dont Length,yes,7.096610749,153.0839089
162,D20150802-T134138,1236,2,Krill,683.8678603,403.5941471,278.4033325,421.005691,2.05,60.97,13.70724318,681.708397,391.0129678,687.9077954,428.2093585,274.5492147,403.5488045,283.6177272,442.7701209,-7.337953899,58.68813833,12.03622864,-7.067773671,59.2473357,10.0846332,,Dorsal UP,Semi curve,Nearly straight,Length,yes,69.31261019,99.87073545
162,D20150802-T134138,1236,3,Krill,548.5685329,570.9125546,69.78811763,583.1447795,,51.02,5.911028056,,,,,,,,,-12.15056846,49.51227755,2.0778911,,,,,,,,,yes,,
162,D20150802-T134138,1236,4,Krill,640.5883846,750.3513923,115.7595616,764.1695381,2.19,47.37,10.33680837,646.0449484,745.5960159,603.3987229,778.2612099,124.8277057,757.2621566,78.94088555,790.0569745,-7.173476128,45.68266465,-5.28646486,-8.888285589,45.39136686,-6.612379015,,Dorsal UP,Straight,Nearly straight,Dont Length,yes,21.18842964,27.50096064
162,D20150802-T134138,1236,5,Krill,766.0807441,1014.303594,438.4119293,1027.241341,1.69,80.55,17.92239032,764.1322173,1014.435748,785.9090133,1016.250481,434.2036218,1026.409117,458.9291058,1028.218299,-3.807105327,75.24410063,-27.11495956,-2.339429484,75.98823066,-27.49719556,,Dorsal NEAR,L curve,L curve,Dont Length,yes,29.65152489,-167.8266301
